project_id,bucket_name,size_in_bytes
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm_oc,31870719174
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm_pc,2374910743
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm_sh,67795892799
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_data_direct,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_dataops,2913
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_digital_shelf_prompts,7022323
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_edp,173419192
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ethics_compliance,379284075
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_fetch,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ga360,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ga4,334346528798
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ga4_1,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ga4_api,30662564084
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_gads,18747361
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_gigya,386338214576
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_gsearch,9613129570
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_hhp,28880379
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_hth,935360445467
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_insta_cart,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_kroger_8451,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_media,13250019309332
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_noogata,283494015
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ohm_india,95282610
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_ordergroove,49722114
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_pacvue,7622899949
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_profitero,5573319032933
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_profitero_v1,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_qpm,1335475
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_sapmc,1805098883
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_sfmc,601141820563
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_sfmc_temp,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_shopify,19344187322
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_smile_index,36359427
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_spotlight,59635224
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_staff_feeding,45723521459
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_stat,3585471979
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_stibo,1026672974
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_tradedesk,0
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_worldview_media,118859076
cp-gdo-dev-analytics,gs://dgtl_raw_sf_stage,2981322
cp-gdo-dev-analytics,gs://gan_crm_hills_archive,10354689
cp-gdo-dev-analytics,gs://gan_crm_hills_main,1152221338
cp-gdo-dev-analytics,gs://gan_crm_hills_main_test,16782802
cp-gdo-dev-analytics,gs://smf_test_bucket,233827210
cp-gdo-dev-analytics,gs://test_acxiom_decommission,134787531
cp-gdo-dev-analytics,gs://test_bucket_max_123,187024
cp-gdo-dev-analytics,gs://test_bucket_sfmc,36500249638
cp-gdo-dev-analytics,gs://test_cold_storage_dgtl,121259535
cp-aat-dev-fin-data-eng,gs://cp-aat-cp-aat-fin-data-engineering-poc-cad,2440
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-dfr,0
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-ecommerce,1161546098
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-fin-data-eng-fcp,2304050
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-fin-data-eng-prod-innov,21584856
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-fin-data-engs-dev-rgm_tracker_lever,309235
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-fin-eng-india-unleash,37034268
cp-aat-dev-fin-data-eng,gs://cp-aat-dev-treasury,3098380785
cp-aat-dev-fin-data-eng,gs://cp-aat-fin-data-eng-dev,1890720373
cp-aat-dev-fin-data-eng,gs://data_validation_project_dev,3855598228
cp-aat-dev-fin-data-eng,gs://dev_dfr_filorga,8099
cp-aat-dev-fin-data-eng,gs://dev_dfr_hnh,461
cp-aat-dev-fin-data-eng,gs://dev_dfr_prime100,2286
cp-aat-dev-fin-data-eng,gs://dev_elta_pca,6698704
cp-aat-dev-fin-data-eng,gs://dev_top_cust_le,35589
cp-aat-dev-fin-data-eng,gs://dev_znetsales_rate,29461
cp-aat-dev-fin-data-eng,gs://dfr_af,295429
cp-aat-dev-fin-data-eng,gs://dfr_ap,618865
cp-aat-dev-fin-data-eng,gs://dfr_eu,6096356
cp-aat-dev-fin-data-eng,gs://dfr_hi,63794921
cp-aat-dev-fin-data-eng,gs://dfr_la,25024972
cp-aat-dev-fin-data-eng,gs://dfr_na,2367
cp-aat-dev-fin-data-eng,gs://dfr_sh,3828
cp-aat-dev-fin-data-eng,gs://fin-nvo-data-landing-dev,10958363
cp-aat-dev-fin-data-eng,gs://forecasting-model,149312
cp-aat-dev-fin-data-eng,gs://gcf-v2-sources-79336644456-us-east4,21953
cp-aat-dev-fin-data-eng,gs://gcf-v2-uploads-79336644456-us-east4,0
cp-aat-dev-fin-data-eng,gs://sac-data-transfer-dev,2985264402
cp-gio-sbox-cloudeng2,gs://cp-ce-sbo-test,0
cp-aat-test-gt-data-eng,gs://cp-aat-tst-gt-data-eng-benchmark-storage,3479732
cp-aat-test-gt-data-eng,gs://cp-aat-tst-gt-data-eng-pipeline,14639199687
cp-aat-test-gt-data-eng,gs://cp-aat-tst-gt-data-eng-teststorage,56208
cp-aat-dev-gt-data-eng,gs://cp-aat-dev-gt-data-eng,28605290688
cp-aat-dev-gt-data-eng,gs://cp-aat-dev-gt-data-eng-benchmark-storage,4900580
cp-aat-dev-gt-data-eng,gs://cp-aat-dev-gt-data-eng-pipeline,20509313412
cp-aat-dev-gt-data-eng,gs://cp-aat-dev-gt-data-eng-teststorage,56208
cp-gaa-prod-coaching-nudges,gs://cp-gaa-prod-coaching-nudges,358935
cp-aat-prod-data-engineering,gs://cp-aat-prod-gt-data-eng,28605290688
cp-aat-prod-data-engineering,gs://cp-aat-prod-gt-data-eng-benchmark-storage,2375398
cp-aat-prod-data-engineering,gs://cp-aat-prod-gt-data-eng-pipeline,22352868188
cp-aat-prod-data-engineering,gs://cp-aat-prod-gt-data-eng-teststorage,0
cp-gaa-prod-askcop-chatbot,gs://ask_avatar,21286
cp-aat-prod-rgm-analysis,gs://cp-aat-prod-rgm-analysis-pipeline,343484782290
cp-aat-prod-rgm-analysis,gs://cp-aat-prod-rgm-analysis.appspot.com,0
cp-aat-prod-rgm-analysis,gs://key_atlas_data,8930671
cp-aat-prod-rgm-analysis,gs://staging.cp-aat-prod-rgm-analysis.appspot.com,0
cp-aat-prod-rgm-analysis,gs://us.artifacts.cp-aat-prod-rgm-analysis.appspot.com,11378154670
cp-gsso-prod-gigya-optin-sync,gs://cp-gsso-prod-gigya-optin-sync.appspot.com,0
cp-gsso-prod-gigya-optin-sync,gs://dev-gigyatovendor-bucket,0
cp-gsso-prod-gigya-optin-sync,gs://dev-optindata-bucket-archive,0
cp-gsso-prod-gigya-optin-sync,gs://dev-vendortogigya-bucket,0
cp-gsso-prod-gigya-optin-sync,gs://gcf-sources-1031703839999-us-central1,323148
cp-gsso-prod-gigya-optin-sync,gs://prod-gigyatovendor-bucket,2641
cp-gsso-prod-gigya-optin-sync,gs://prod-optindata-bucket-archive,1428942
cp-gsso-prod-gigya-optin-sync,gs://prod-vendortogigya-bucket,2
cp-gsso-prod-gigya-optin-sync,gs://staging.cp-gsso-prod-gigya-optin-sync.appspot.com,0
cp-gsso-prod-gigya-optin-sync,gs://us.artifacts.cp-gsso-prod-gigya-optin-sync.appspot.com,443014530
cp-gaa-prod-connected-health,gs://export_db_auth_journal,0
cp-gaa-prod-connected-health,gs://gcf-sources-307406511717-us-central1,3118
cp-gaa-prod-connected-health,gs://gcf-sources-307406511717-us-east1,1756
cp-gaa-prod-connected-health,gs://gcf-sources-307406511717-us-east4,3918
cp-gaa-prod-connected-health,gs://us.artifacts.cp-gaa-prod-connected-health.appspot.com,0
cp-gaa-test-connected-health,gs://gcf-sources-750264304475-us-central1,1560
cp-gaa-test-connected-health,gs://gcf-sources-750264304475-us-east4,3993
cp-gaa-test-connected-health,gs://us.artifacts.cp-gaa-test-connected-health.appspot.com,0
cp-wcs-prod-ws1androidemm,gs://cp-wcs-prod-ws1androidemm,2479
cp-gaa-test-beat,gs://gcf-sources-24368680422-us-central1,13876
cp-gaa-test-beat,gs://gcf-sources-24368680422-us-east4,8893
cp-gaa-test-beat,gs://us.artifacts.cp-gaa-test-beat.appspot.com,881365971
cp-gaa-prod-beat,gs://gcf-sources-1037472357252-us-east4,3111
cp-gaa-prod-beat,gs://us.artifacts.cp-gaa-prod-beat.appspot.com,0
cp-gsso-dev-hrchatbot,gs://gcf-sources-796036433602-us-central1,30137
cp-gsso-dev-hrchatbot,gs://us.artifacts.cp-gsso-dev-hrchatbot.appspot.com,970428945
cp-shared-prod-storage,gs://cp-adamfile-pw00-legal,1579256984443
cp-apsso-prd-calendaranalytics,gs://cp-apsso-prd-calendaranalytics.appspot.com,0
cp-apsso-prd-calendaranalytics,gs://staging.cp-apsso-prd-calendaranalytics.appspot.com,0
cp-apsso-prd-calendaranalytics,gs://us.artifacts.cp-apsso-prd-calendaranalytics.appspot.com,1315612781
cp-saa-tst-site-reception,gs://cp-saa-tst-site-reception-firestore-backup,434414364
cp-saa-tst-site-reception,gs://cp-saa-tst-site-reception.appspot.com,0
cp-saa-tst-site-reception,gs://staging.cp-saa-tst-site-reception.appspot.com,0
cp-saa-tst-site-reception,gs://us.artifacts.cp-saa-tst-site-reception.appspot.com,24011984503
cp-gsso-prod-dms,gs://cp-dms-master-data,15238779
cp-gsso-prod-dms,gs://cp-dms-test,0
cp-gsso-prod-dms,gs://cp-gsso-prod-dms.appspot.com,77666493
cp-gsso-prod-dms,gs://dms-test-2,842470
cp-gsso-prod-dms,gs://gcf-sources-216622387702-us-central1,6207
cp-gsso-prod-dms,gs://push-notification-app,6226845
cp-gsso-prod-dms,gs://staging.cp-gsso-prod-dms.appspot.com,0
cp-gsso-prod-dms,gs://us.artifacts.cp-gsso-prod-dms.appspot.com,2596862249
cp-saa-internal-sales-prd,gs://cp-saa-cdo-prd_sap-hup-archives,802820412712
cp-saa-internal-sales-prd,gs://cp-saa-cdo-prd_sap_lap_archives,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-apac-aed-prd_stage_bucket,8
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd-cdo-trade-analytics,129021464332
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd-cop_analytics,118273
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd-pipeline,563998177
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_b2b_gigya,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_b2b_gigya1,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_cop,496972007103
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_cp_retail_and_poc,1139712782564
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_hills,1452719092593
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_la_poc,347569546668
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_skin,117924270493
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_visits,378152263
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_c4c_visits_colgate_digital,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_call_center_hth,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_ccm_atlas,50514
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_commerce_cloud,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_adria,619580830
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_aed,3749404
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_angola,680453787
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_argentina,41822999
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_bolivia,1677616
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_brazil,20741599996
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_brunei,16
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_caricom,418976670
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_central_america,9189
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_chile,48325248
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_china,2088509977
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_columbia,9661070435
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_costa_rica,1731952918
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_dominican_republic,951928382
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_ecuador,1087004666
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_el_salvador,336911266
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_ghana,522143061
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_guatemala,778460973
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_honduras,501511882
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_india,7425584903
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_italy,238513069
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_ivory_coast,11342600
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_laos,16
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_malaysia,212259645
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_mexico,12417405324
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_morocco,15048658
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_mozambique,349738432
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_nicaragua,4058384902
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_panama,399761023
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_paraguay,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_peru,11762260104
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_philippines,9796589021
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_saudi,12896
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_singapore,118231
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_smile_store_global,206514
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_tanzania,122708
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_thailand,5533741305
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_turkey,25007898
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_uganda,993965966
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_uruguay,470485007
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_venezuela,363887357
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_vietnam,9704697481
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_cp_zambia,287021344
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_dt_idt_master,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_gigya-data-load,20961649413
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_global,63951198603
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_hills_cxec,1637662133403
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_itt_selective_update,461
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_learning_center_data,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_pos_na_coupon_nch,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_sap-historical-data-eec,0
cp-saa-internal-sales-prd,gs://cp-saa-internal-sales-prd_sh_fil,9485212
cp-saa-internal-sales-dev,gs://cp-saa-cdo-dev_sap-hup-archives,804166128434
cp-saa-internal-sales-dev,gs://cp-saa-cdo-dev_sap_lap_archives,0
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-apac-aed-dev_stage_bucket,8
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev-amazing,1752900679
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev-cdo-trade-analytics,35504787088
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev-cop_analytics,529577
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev-pipeline,666580465
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_b2b_gigya,0
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_b2b_gigya1,0
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_cop,518252228141
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_cp_retail_and_poc,2616591826813
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_hills,1413799879078
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_la_poc,380565274856
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_skin,159908337486
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_visits,372296437
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_c4c_visits_colgate_digital,1161998493
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_call_center_hth,27421596
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_ccm_atlas,19982276
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_commerce_cloud,999028
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_adria,45284615
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_aed,4180932
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_angola,1376371014
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_argentina,683242228
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_bolivia,2188632
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_brazil,2621175550
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_brunei,16
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_caricom,8423926
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_central_america,9189
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_chile,705151503
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_china,433812866
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_columbia,13592386390
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_costa_rica,12230700
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_dominican_republic,83972064
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_ecuador,12028587
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_el_salvador,45043185
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_ghana,585753940
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_guatemala,10130
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_honduras,24811920
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_india,158361159682
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_italy,702560798
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_ivory_coast,7696352
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_laos,16
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_malaysia,589091184
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_mexico,4786301987
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_morocco,4426993
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_mozambique,990690235
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_nicaragua,816089191
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_panama,35491922
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_paraguay,2751508928
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_peru,26321366
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_philippines,6300530058
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_saudi,654681451
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_singapore,9231
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_smile_store_global,44521
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_tanzania,184148
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_thailand,3951042543
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_turkey,461013086
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_uganda,995866749
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_uruguay,2814680
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_venezuela,822670
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_vietnam,6750429778
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_cp_zambia,95366498
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_dt_idt_master,842420
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_external_mdm,0
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_gigya-data-load,20841758220
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_global,30634111209
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_hills_cxec,1733955992601
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_itt_selective_update,36069917869
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_learning_center_data,63745335
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_pos_na_coupon_nch,1193036719
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_promotional_grids_australia,2738276422636
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_sap-historical-data-eec,525848321082
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_sh_fil,417630673
cp-saa-internal-sales-dev,gs://cp-saa-internal-sales-dev_vispera_data_load,474677783122
cp-saa-prod-site-recep,gs://528394-firstore-backup,7925215907
cp-saa-prod-site-recep,gs://cp-saa-prod-site-recep-safety-videos,529132994
cp-saa-prod-site-recep,gs://cp-saa-prod-site-recep.appspot.com,0
cp-saa-prod-site-recep,gs://staging.cp-saa-prod-site-recep.appspot.com,0
cp-saa-prod-site-recep,gs://us.artifacts.cp-saa-prod-site-recep.appspot.com,7302966414
cp-gsso-dev-analytics-itt20,gs://cp-gsso-dev-analytics-cdready,2147480
cp-gsso-dev-analytics-itt20,gs://cp_bolivia-cp-gsso-dev-analytics-itt20,62247050
cp-gsso-dev-analytics-itt20,gs://cp_brazil-cp-gsso-dev-analytics-itt20,488608379
cp-gsso-dev-analytics-itt20,gs://cp_caricom-cp-gsso-dev-analytics-itt20,16729935
cp-gsso-dev-analytics-itt20,gs://cp_colombia-cp-gsso-dev-analytics-itt20,115077235
cp-gsso-dev-analytics-itt20,gs://cp_costa_rica-cp-gsso-dev-analytics-itt20,117838376
cp-gsso-dev-analytics-itt20,gs://cp_dominican_republic-cp-gsso-dev-analytics-itt20,72807897
cp-gsso-dev-analytics-itt20,gs://cp_ecuador-cp-gsso-dev-analytics-itt20,2989305
cp-gsso-dev-analytics-itt20,gs://cp_el_salvador-cp-gsso-dev-analytics-itt20,29364999
cp-gsso-dev-analytics-itt20,gs://cp_guatemala-cp-gsso-dev-analytics-itt20,43631209
cp-gsso-dev-analytics-itt20,gs://cp_honduras-cp-gsso-dev-analytics-itt20,24401709
cp-gsso-dev-analytics-itt20,gs://cp_india-cp-gsso-dev-analytics-itt20,9409
cp-gsso-dev-analytics-itt20,gs://cp_italy-cp-gsso-dev-analytics-itt20,147607
cp-gsso-dev-analytics-itt20,gs://cp_mexico-cp-gsso-dev-analytics-itt20,19244070587
cp-gsso-dev-analytics-itt20,gs://cp_nicaragua-cp-gsso-dev-analytics-itt20,94106464
cp-gsso-dev-analytics-itt20,gs://cp_panama-cp-gsso-dev-analytics-itt20,64876137
cp-gsso-dev-analytics-itt20,gs://cp_paraguay-cp-gsso-dev-analytics-itt20,532
cp-gsso-dev-analytics-itt20,gs://cp_peru-cp-gsso-dev-analytics-itt20,433486759
cp-gsso-dev-analytics-itt20,gs://cp_uruguay-cp-gsso-dev-analytics-itt20,77955801
cp-gsso-dev-analytics-itt20,gs://dev-analytics-itt20-input-data,33410410138
cp-gsso-dev-analytics-itt20,gs://testnotification,4934
cp-saa-dev-cbs-finance,gs://journal_entries,2499554739
cp-saa-dev-cbs-finance,gs://zcmr_2018_2021_07,0
cp-ecomm-b2b-hybris-qa,gs://hybrisapp-storage,0
cp-aat-prod-ratrolegcp,gs://cp-aat-prod-rottolegcp-images,11754
cp-aat-prod-ratrolegcp,gs://gcf-sources-434588950343-us-east4,6984
cp-aat-prod-ratrolegcp,gs://us.artifacts.cp-aat-prod-ratrolegcp.appspot.com,517727257
cp-saa-prod-datadiscovery,gs://cp-saa-prod-datadiscovery-dbt-docs,2107088024
cp-saa-prod-datadiscovery,gs://cp-saa-prod-datadiscovery-ge-ui-docs,0
cp-saa-prod-datadiscovery,gs://cp-saa-prod-datadiscovery-pipeline,532826552425
cp-saa-prod-datadiscovery,gs://cp-saa-prod-datadiscovery.appspot.com,0
cp-saa-prod-datadiscovery,gs://staging.cp-saa-prod-datadiscovery.appspot.com,0
cp-saa-prod-datadiscovery,gs://us.artifacts.cp-saa-prod-datadiscovery.appspot.com,210064265824
cp-saa-dev-datadiscovery,gs://cp-saa-dev-datadiscovery-dbt-docs,705400883
cp-saa-dev-datadiscovery,gs://cp-saa-dev-datadiscovery-ge-ui-docs,0
cp-saa-dev-datadiscovery,gs://cp-saa-dev-datadiscovery-pipeline,925389772024
cp-gio-dev-fmx,gs://hana-tst-fmtdb-gt1-case-28786457,38179929
cp-maa-prod-gravityhub-rt,gs://asia.artifacts.cp-maa-prod-gravityhub-rt.appspot.com,518570048
cp-maa-prod-gravityhub-rt,gs://eu.artifacts.cp-maa-prod-gravityhub-rt.appspot.com,8787954094
cp-maa-prod-gravityhub-rt,gs://gcf-sources-918488967332-australia-southeast1,7015
